1918|6839|5468|701|7450|1382524|8247|8212|7187|9571|5576|4935|6075|4|8795|2490|9023|7592|2924|9553|4507|5652|0.5|0.5|0.5|8160|4074|7294|4723|2214|7578|3530|5204|7845|9069|3465|4144|9452|3660|5679|718|6108|5478|5901|5013|9502|8001|8143|301|8506|7439|1442|4851|7793|4604|8464|2518|3624
1635|163|1357|9583|1765|4694874|4550|4323|8618|7075|8310|9017|2776|4|354|1461|8397|5152|9247|7887|4290|6935|0.5|0.5|0.5|2420|7796|5073|7692|7706|8384|3620|3163|8931|2154|6293|2773|2898|1575|8055|2045|7127|644|5182|1694|4365|4234|2181|9046|3233|8004|3175|847|7357|6659|3192|1673|494
3290|3184|2073|8798|6517|3319126|5268|4229|2400|3165|4738|270|7258|23|9380|4374|6661|3385|8094|7345|7394|2273|0.5|0.5|0.5|475|3067|710|3696|117|6138|5652|2216|8721|4655|2209|9813|7271|982|9790|5286|726|5716|3253|725|601|7292|820|3013|9094|3763|1009|305|7868|1268|8738|52|2003
549|8409|4026|426|1072|9026408|2318|296|607|3467|3581|2136|4478|20|6170|2704|7965|5210|5372|615|2859|1689|0.5|0.5|0.5|1244|365|410|3342|8927|5217|7189|5825|9296|5338|6150|2474|8706|2754|6829|3877|9052|6876|1298|5965|1031|6170|4592|7958|5908|6865|5003|1744|9123|230|8962|8677|7148
3656|3284|9380|5506|3334|4437102|6115|6320|8527|8857|861|4843|8493|16|8528|5182|4336|6523|3015|1200|204|3184|0.5|0.5|0.5|5764|8655|3569|3307|5086|3246|7269|9497|9138|6266|9978|3962|1255|4187|2201|9774|5619|9503|5690|6472|7672|7553|4712|1231|8478|2222|5814|6628|2242|7688|7195|9441|9751
6902|8003|6154|6351|615|6658266|6584|9200|7739|3056|8433|8772|7681|2|4075|8832|4119|5052|2431|8464|2289|5419|0.5|0.5|0.5|2491|5871|9347|4414|4584|4358|1048|877|2396|7096|4286|4835|6719|473|9659|4659|8534|4443|2199|6241|8869|1962|9304|5456|5217|667|8624|4516|9156|3731|1983|3087|5033
9454|2795|698|8249|6573|7102464|1252|3525|3030|5536|8958|3056|2654|19|6143|4955|2806|1624|2861|3177|5268|9256|0.5|0.5|0.5|8843|5379|7220|9542|278|3488|7508|1198|9610|2851|3069|8657|8893|9849|2840|9920|60|9041|380|1232|3521|2964|4916|6203|3910|8538|5160|3968|6873|1783|3436|6546|9636
8323|3475|8276|8517|1902|9459104|8650|1739|114|1931|5161|7485|1982|22|3525|4391|466|8330|631|9738|5105|4611|0.5|0.5|0.5|5415|2295|7156|2024|3045|195|2448|4128|7481|1879|7413|5272|2179|8628|9113|7753|113|574|2863|5209|7377|949|3674|3966|9665|9446|6907|5113|4793|3963|4117|8408|5998
1307|4351|7029|9803|846|6656251|7442|2221|2739|5879|486|1189|8966|12|8393|1683|6242|3425|6183|2558|4413|7832|0.5|0.5|0.5|9979|1914|9455|5968|9955|1806|2402|8487|2355|3120|6855|9607|263|2920|5206|6865|7940|3335|9707|1308|3011|1712|7152|8658|1915|782|1903|8635|96|8422|3222|9124|782
7328|6655|3401|9822|6159|370424|6569|4145|4651|788|6253|6602|7362|19|1836|9588|13|2390|8344|7313|7900|2114|0.5|0.5|0.5|859|2500|8253|898|9312|4441|9810|9032|4712|3948|1977|7686|9747|9777|326|6252|1761|5879|4681|3916|7948|2664|7178|8647|6364|4666|9528|5778|5713|6946|7730|6606|9037
1407|8336|4388|4427|7002|9594911|6567|4533|8750|2972|6843|5597|9656|5|8292|5550|9703|9744|3161|9528|9357|1852|0.5|0.5|0.5|3085|1756|7481|1648|6415|9490|978|1345|2261|3978|2768|8587|5446|7892|2374|6523|9270|8794|8293|339|5738|4590|9799|1954|3587|6605|5400|2501|6269|4172|6063|9921|7951
5658|8602|4844|7358|3072|1766909|481|2421|3557|7621|9842|8066|1720|18|8882|9256|1657|2019|643|3200|1768|4932|0.5|0.5|0.5|8079|5194|8438|3914|4803|2274|8177|6782|6599|3862|3090|8918|2657|4065|9512|9054|6059|8302|5982|4794|818|7568|9764|2892|9656|4269|5379|5574|4878|1397|3782|2927|8292
7147|8494|3538|8188|7|9064858|8231|6139|6064|8161|6952|5047|8187|8|9595|8034|985|7551|3503|6115|4663|6534|0.5|0.5|0.5|1446|8960|5466|7992|3873|1821|1540|264|1033|8435|7463|7135|1759|6878|3011|8502|7271|7255|857|1593|8857|2013|4031|3681|5440|512|8026|1968|3645|9256|9707|4318|3896
5054|6650|4137|2693|5867|6683667|5609|3581|2106|5419|7719|7103|3131|4|3501|2200|1915|6933|1074|7569|4425|9260|0.5|0.5|0.5|3201|4594|6782|4874|9465|2184|8825|5611|8859|8175|8984|7576|3767|3031|5211|670|9498|2947|90|7428|6758|5736|2517|8074|2724|8001|9190|8538|4231|5782|8651|8596|1745
3454|1825|6708|4401|6947|1600901|5724|2117|4924|6898|4322|661|1769|24|844|6985|4515|18|5866|3677|2583|3116|0.5|0.5|0.5|7464|2588|6909|4807|221|2374|3640|5518|5518|3511|5396|1467|6477|5079|467|8634|1510|7793|7000|9540|4829|965|3747|837|472|3736|7973|3811|9086|8350|4512|7990|3650
9418|1575|7010|7438|2300|4236592|8437|2159|2959|8270|4535|4115|9154|18|4549|7585|1690|4710|46|4728|6100|2957|0.5|0.5|0.5|4037|4832|2180|8146|4548|4652|3699|7224|6389|4436|937|4159|8705|485|526|2982|6847|6465|1358|4093|1841|4778|1260|4159|6465|3732|1100|6395|1877|6549|6546|9698|2149
4286|3461|9975|8582|2988|1253816|4173|8923|2778|3618|5811|9299|3667|5|5690|9571|1070|2033|2239|9985|6862|3658|0.5|0.5|0.5|7079|5686|3646|8146|7525|1196|1183|4572|4139|9795|5054|7513|3798|241|9131|8775|5641|9454|9353|2012|8316|9133|8526|6231|1036|1031|6448|8417|2407|7444|3801|7231|478
2977|3221|5814|470|8929|4676089|8990|8679|4556|4925|1218|5297|8554|16|3639|6045|9647|1071|7469|4511|4308|8489|0.5|0.5|0.5|7086|3600|2717|7201|8760|6158|1311|8276|4971|8333|7722|9730|2433|3512|6164|7104|3697|7865|8917|7406|4412|1265|8962|9829|9295|8171|3907|4146|1220|8287|769|6837|86
683|8682|4190|846|238|6607921|4008|9795|6369|8842|9598|237|5014|13|250|1258|4599|1960|1244|7590|3832|684|0.5|0.5|0.5|1888|5837|4881|832|5981|7636|1905|8371|7784|8057|1249|4911|2624|2294|8029|7928|5556|5182|6871|2662|5381|3284|6453|8951|2864|2505|3897|5229|5558|62|6538|7418|2294
